CGTN 新闻HD,http://124.65.5.85:20000/rtp/239.3.1.215:4220,0.946
纪实人文HD,http://123.122.163.122:19999/rtp/239.3.1.212:8060,0.9459
北京冬奥纪实 4K,http://1.203.76.226:7788/udp/225.1.8.164:8002,0.9459
纪实人文HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.212:8060,0.9459
BRTV体育休闲[超清],http://webmail.axxe.top:4022/rtp/239.3.1.243:8000,0.9459
CGTN 记录,http://120.245.137.146:4022/udp/228.1.1.205:4220,0.9458
CGTN 法语,http://120.245.137.146:4022/udp/228.1.1.207:4220,0.9458
CCTV-5+ HD,http://111.197.224.161:4022/rtp/239.3.1.130:8004,0.9456
深圳卫视,http://120.245.137.146:4022/udp/228.1.1.36:8020,0.9455
淘剧场HD,http://111.196.131.148:20000/rtp/239.3.1.95:8001,0.9455
CCTV-4 中文国际 美洲HD,http://123.122.161.121:19999/rtp/239.3.1.214:4220,0.9452
CCTV-5+ HD,http://114.252.117.249:7000/rtp/239.3.1.130:8004,0.9452
东南卫视,http://120.245.137.146:4022/udp/228.1.1.185:8148,0.9451
BRTV生活HD,http://123.122.163.122:19999/rtp/239.3.1.117:8000,0.9451
CGTN 记录HD,http://111.197.224.161:4022/rtp/239.3.1.216:4220,0.9451
淘娱乐HD,http://124.65.5.85:20000/rtp/239.3.1.100:8001,0.9451
淘剧场HD,http://123.122.163.122:19999/rtp/239.3.1.95:8001,0.945
萌宠TVHD,http://123.122.163.122:19999/rtp/239.3.1.102:8001,0.945
CGTN 记录HD,http://123.122.163.122:19999/rtp/239.3.1.216:4220,0.945
淘电影HD,http://111.196.185.170:5555/rtp/239.3.1.250:8001,0.945
辽宁卫视,http://120.245.137.146:4022/udp/228.1.1.19:8056,0.9449
吉林卫视HD,http://111.201.162.131:10000/rtp/239.3.1.240:8172,0.9449
BRTV新闻HD,http://111.196.131.148:20000/rtp/239.3.1.159:8000,0.9448
河北卫视HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.148:8072,0.9446
江西卫视HD,http://114.252.117.249:7000/rtp/239.3.1.123:8164,0.9445
CCTV-14,http://120.245.137.146:4022/udp/228.1.1.31:8132,0.9443
BRTV影视HD,http://124.65.5.85:20000/rtp/239.3.1.158:8000,0.9443
湖南卫视,http://120.245.137.146:4022/udp/228.1.1.33:8012,0.9442
北京青年,http://1.203.76.226:7788/udp/225.1.8.128:8002,0.9442
BRTV生活HD,http://111.197.130.1:1314/rtp/239.3.1.117:8000,0.9441
淘BabyHD,http://111.197.224.161:4022/rtp/239.3.1.238:8001,0.944
CCTV-5 HD,http://111.197.130.1:1314/rtp/239.3.1.173:8001,0.944
CCTV-8 HD,http://111.201.162.131:10000/rtp/239.3.1.175:8001,0.9439
CCTV-5 HD,http://123.121.216.27:8180/rtp/239.3.1.173:8001,0.9439
淘剧场HD,http://124.65.5.85:20000/rtp/239.3.1.95:8001,0.9439
体育赛事,http://1.203.76.226:7788/udp/225.1.8.81:8176,0.9438
BRTV北京卫视HD,http://114.243.99.54:4000/rtp/239.3.1.241:8000,0.9437
纪实人文HD,http://111.196.131.148:20000/rtp/239.3.1.212:8060,0.9437
CCTV10HD,http://1.203.76.226:7788/udp/225.1.8.10:8116,0.9435
淘剧场HD,http://111.201.162.131:10000/rtp/239.3.1.95:8001,0.9435
大健康HD,http://111.201.162.131:10000/rtp/239.3.1.251:8001,0.9435
淘BabyHD,http://111.196.131.148:20000/rtp/239.3.1.238:8001,0.9435
BRTV财经HD,http://111.196.131.148:20000/rtp/239.3.1.116:8000,0.9434
CCTV-4 中文国际 欧洲HD,http://111.197.224.161:4022/rtp/239.3.1.213:4220,0.9433
CCTV-6,http://120.245.137.146:4022/udp/228.1.1.193:8002,0.9432
淘精彩HD,http://124.65.5.85:20000/rtp/239.3.1.178:8001,0.9431
BRTV新闻,http://120.245.137.146:4022/udp/228.1.1.189:8000,0.943
爱上4K[超清],http://111.193.234.141:8888/rtp/239.3.1.236:2000,0.943
BRTV财经,http://120.245.137.146:4022/udp/228.1.1.197:8000,0.9428
密云电视台HD,http://111.201.162.131:10000/rtp/239.3.1.154:8001,0.9426
BRTV纪实科教HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.115:8000,0.9426
BRTV卡酷少儿HD,http://114.243.99.54:4000/rtp/239.3.1.189:8000,0.9425
CCTV-15 HD,http://123.120.11.201:4022/rtp/239.3.1.153:8136,0.9425
淘娱乐HD,http://111.197.130.1:1314/rtp/239.3.1.100:8001,0.9425
CCTV-5,http://120.245.137.146:4022/udp/228.1.1.192:8002,0.9424
BRTV卡酷少儿HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.189:8000,0.9424
BRTV影视,http://120.245.137.146:4022/udp/228.1.1.190:8000,0.9423
纪实人文HD,http://111.197.130.1:1314/rtp/239.3.1.212:8060,0.9423
淘娱乐HD,http://webmail.axxe.top:4022/rtp/239.3.1.100:8001,0.9423
淘剧场HD,http://111.197.130.1:1314/rtp/239.3.1.95:8001,0.9422
金鹰纪实HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.58:8156,0.9421
湖北卫视HD,http://111.193.234.141:8888/rtp/239.3.1.138:8044,0.942
BRTV文艺,http://120.245.137.146:4022/udp/228.1.1.116:8000,0.9417
纪实人文HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.212:8060,0.9417
BRTV财经HD,http://111.197.224.161:4022/rtp/239.3.1.116:8000,0.9415
BRTV卡酷少儿,http://120.245.137.146:4022/udp/228.1.1.195:8000,0.9414
BRTV纪实科教HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.115:8000,0.9414
CGTN 阿拉伯语HD,http://114.246.103.25:4000/rtp/239.3.1.219:4220,0.9411
淘精彩HD,http://111.197.224.161:4022/rtp/239.3.1.178:8001,0.9411
CCTV-4 中文国际 欧洲HD,http://111.197.130.1:1314/rtp/239.3.1.213:4220,0.9411
安徽卫视HD,http://111.201.162.131:10000/rtp/239.3.1.211:8064,0.9409
CCTV-13 HD,http://111.196.185.170:5555/rtp/239.3.1.124:8128,0.9407
BRTV国际频道,http://120.245.137.146:4022/udp/228.1.1.111:8000,0.9406
CCTV9HD,http://1.203.76.226:7788/udp/225.1.8.9:8112,0.9406
贵州卫视HD,http://111.197.224.161:4022/rtp/239.3.1.149:8076,0.9406
BRTV影视HD,http://111.197.130.1:1314/rtp/239.3.1.158:8000,0.9405
淘娱乐,http://120.245.137.146:4022/udp/228.1.1.133:8001,0.9403
CGTN 俄语HD,http://123.120.11.201:4022/rtp/239.3.1.220:4220,0.9402
纪实人文HD,http://111.197.224.161:4022/rtp/239.3.1.212:8060,0.9401
深圳卫视HD,http://111.196.131.148:20000/rtp/239.3.1.134:8020,0.9401
CCTV-16,http://120.245.137.146:4022/udp/228.1.1.215:8002,0.9399
快乐垂钓HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.164:8001,0.9399
淘精彩HD,http://111.197.130.1:1314/rtp/239.3.1.178:8001,0.9398
纪实人文,http://120.245.137.146:4022/udp/228.1.1.20:8060,0.9397
BRTV纪实科教HD,http://221.217.169.201:8550/rtp/239.3.1.115:8000,0.9397
重庆卫视HD,http://124.65.5.85:20000/rtp/239.3.1.122:8160,0.9397
BRTV北京卫视HD,http://111.197.130.1:1314/rtp/239.3.1.241:8000,0.9395
淘电影HD,http://111.197.130.1:1314/rtp/239.3.1.250:8001,0.9395
北京IPTV淘精彩,http://1.203.76.226:7788/udp/225.1.8.33:8002,0.9393
CCTV-3 HD,http://124.65.5.85:20000/rtp/239.3.1.172:8001,0.9393
大健康HD,http://111.197.130.1:1314/rtp/239.3.1.251:8001,0.9393
CCTV-6 HD,http://111.197.224.161:4022/rtp/239.3.1.174:8001,0.9392
CCTV-15 HD,http://webmail.axxe.top:4022/rtp/239.3.1.153:8136,0.9391
CGTN 俄语HD,http://123.122.163.122:19999/rtp/239.3.1.220:4220,0.9388
淘Baby,http://120.245.137.146:4022/udp/228.1.1.128:8001,0.9387
BRTV北京卫视HD,http://111.196.131.148:20000/rtp/239.3.1.241:8000,0.9387
安徽卫视,http://1.203.76.226:7788/udp/225.1.8.52:8064,0.9384
BRTV北京卫视,http://120.245.137.146:4022/udp/228.1.1.115:8000,0.9382
CCTV-11 HD,http://111.197.130.1:1314/rtp/239.3.1.152:8120,0.9382
淘BabyHD,http://111.197.130.1:1314/rtp/239.3.1.238:8001,0.9382
BRTV生活,http://120.245.137.146:4022/udp/228.1.1.198:8000,0.9381
BRTV纪实科教,http://120.245.137.146:4022/udp/228.1.1.196:8000,0.9381
风尚生活,http://1.203.76.226:7788/udp/225.1.8.103:8002,0.9381
CCTV-5 HD,http://221.217.169.201:8550/rtp/239.3.1.173:8001,0.9379
萌宠TV,http://120.245.137.146:4022/udp/228.1.1.135:8002,0.9374
淘电影,http://120.245.137.146:4022/udp/228.1.1.124:8001,0.9372
CGTN 西班牙语HD,http://111.201.162.131:10000/rtp/239.3.1.217:4220,0.9372
通州融媒HD,http://111.193.234.141:8888/rtp/239.3.1.221:8001,0.9372
东方卫视HD,http://111.197.130.1:1314/rtp/239.3.1.136:8032,0.9372
淘精彩,http://120.245.137.146:4022/udp/228.1.1.202:8002,0.9371
大健康HD,http://111.197.224.161:4022/rtp/239.3.1.251:8001,0.9371
BRTV纪实科教HD,http://111.197.130.1:1314/rtp/239.3.1.115:8000,0.9366
CGTN 俄语HD,http://111.197.130.1:1314/rtp/239.3.1.220:4220,0.9366
金鹰纪实HD,http://123.122.161.121:19999/rtp/239.3.1.58:8156,0.9365
CCTV7HD,http://1.203.76.226:7788/udp/225.1.8.7:8104,0.9364
CCTV-16 奥林匹克HD,http://111.197.224.161:4022/rtp/239.3.1.184:8001,0.9362
淘剧场,http://120.245.137.146:4022/udp/228.1.1.126:8001,0.9361
CCTV-2 HD,http://221.217.169.201:8550/rtp/239.3.1.60:8084,0.9361
BRTV影视HD,http://111.196.131.148:20000/rtp/239.3.1.158:8000,0.936
BRTV生活HD,http://111.196.185.170:5555/rtp/239.3.1.117:8000,0.9359
中国足协杯,http://1.203.76.226:7788/udp/225.1.8.40:8184,0.9356
幸福剧场,http://1.203.76.226:7788/udp/225.1.8.98:8002,0.9355
BRTV体育休闲[超清],http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.243:8000,0.9349
BRTV文艺HD,http://111.196.131.148:20000/rtp/239.3.1.242:8000,0.9335
CCTV-17 HD,http://114.252.117.249:7000/rtp/239.3.1.151:8144,0.9331
CCTV11HD,http://1.203.76.226:7788/udp/225.1.8.73:8120,0.9329
淘电影HD,http://111.197.224.161:4022/rtp/239.3.1.250:8001,0.9329
CCTV-4欧洲,http://120.245.137.146:4022/udp/228.1.1.213:4220,0.9326
萌宠TVHD,http://111.197.130.1:1314/rtp/239.3.1.102:8001,0.9326
CCTV-3 HD,http://111.193.234.141:8888/rtp/239.3.1.172:8001,0.9325
CCTV-3 HD,http://221.217.169.201:8550/rtp/239.3.1.172:8001,0.9324
BRTV影视HD,http://123.120.11.201:4022/rtp/239.3.1.158:8000,0.9324
湖北卫视HD,http://sweetown.fun:4000/rtp/239.3.1.138:8044,0.9323
CGTN 西班牙语HD,http://111.197.130.1:1314/rtp/239.3.1.217:4220,0.9314
CCTV-4 中文国际 欧洲HD,http://114.246.103.25:4000/rtp/239.3.1.213:4220,0.9309
淘娱乐HD,http://111.197.224.161:4022/rtp/239.3.1.100:8001,0.9309
CCTV-11 HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.152:8120,0.9306
萌宠TVHD,http://111.196.131.148:20000/rtp/239.3.1.102:8001,0.9301
天津卫视HD,http://123.122.161.121:19999/rtp/239.3.1.141:1234,0.9299
湖北卫视HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.138:8044,0.9295
房山电视台,http://111.197.224.161:4022/rtp/239.3.1.96:8001,0.9289
CGTN 西班牙语HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.217:4220,0.9286
BTV国际频道,http://124.65.5.85:20000/rtp/239.3.1.235:8000,0.9284
通州融媒HD,http://111.197.224.161:4022/rtp/239.3.1.221:8001,0.9282
房山电视台,http://111.193.234.141:8888/rtp/239.3.1.96:8001,0.9277
BTV国际频道,http://111.196.131.148:20000/rtp/239.3.1.235:8000,0.9274
CCTV-4 中文国际 美洲HD,http://114.246.103.25:4000/rtp/239.3.1.214:4220,0.9273
CCTV-9 HD,http://111.197.130.1:1314/rtp/239.3.1.62:8112,0.9265
BTV国际频道,http://111.197.130.1:1314/rtp/239.3.1.235:8000,0.9264
爱上4K[超清],http://123.121.216.27:8180/rtp/239.3.1.236:2000,0.9259
CCTV-3 HD,http://123.121.216.27:8180/rtp/239.3.1.172:8001,0.9252
深圳卫视HD,http://111.196.185.170:5555/rtp/239.3.1.134:8020,0.9251
CGTN 阿拉伯语HD,http://sweetown.fun:4000/rtp/239.3.1.219:4220,0.9248
BRTV北京卫视HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.241:8000,0.9247
CGTN 阿拉伯语HD,http://111.197.130.1:1314/rtp/239.3.1.219:4220,0.9246
CCTV-4 HD,http://111.197.224.161:4022/rtp/239.3.1.105:8092,0.9241
CCTV-9 HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.62:8112,0.9238
纪实人文HD,http://111.196.185.170:5555/rtp/239.3.1.212:8060,0.9236
CCTV-13 HD,http://123.122.161.121:19999/rtp/239.3.1.124:8128,0.9235
北京科教,http://1.203.76.226:7788/udp/225.1.8.105:8002,0.9234
CCTV-2 HD,http://111.197.130.1:1314/rtp/239.3.1.60:8084,0.9226
BRTV北京卫视HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.241:8000,0.9224
BRTV财经HD,http://111.201.162.131:10000/rtp/239.3.1.116:8000,0.922
东方卫视HD,http://123.121.216.27:8180/rtp/239.3.1.136:8032,0.9219
中国交通HD,http://114.246.103.25:4000/rtp/239.3.1.188:8001,0.9215
东南卫视HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.156:8148,0.9203
CCTV-13 HD,http://114.243.99.54:4000/rtp/239.3.1.124:8128,0.9199
睛彩羽毛球HD,http://111.193.234.141:8888/rtp/239.3.1.127:8001,0.9198
广东卫视HD,http://111.197.224.161:4022/rtp/239.3.1.142:8048,0.9191
CCTV-12 HD,http://111.196.131.148:20000/rtp/239.3.1.64:8124,0.919
BRTV生活HD,http://124.65.5.85:20000/rtp/239.3.1.117:8000,0.9179
东南卫视HD,http://111.197.224.161:4022/rtp/239.3.1.156:8148,0.9175
淘剧场HD,http://111.196.185.170:5555/rtp/239.3.1.95:8001,0.9174
CCTV-12 HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.64:8124,0.9174
湖北卫视HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.138:8044,0.9168
广东卫视HD,http://sweetown.fun:4000/rtp/239.3.1.142:8048,0.9168
东方卫视HD,http://123.122.161.121:19999/rtp/239.3.1.136:8032,0.916
CGTN 法语HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.218:4220,0.916
CCTV-12 HD,http://123.120.11.201:4022/rtp/239.3.1.64:8124,0.915
湖北卫视HD,http://114.243.99.54:4000/rtp/239.3.1.138:8044,0.9147
江西卫视HD,http://111.196.185.170:5555/rtp/239.3.1.123:8164,0.9146
江西卫视HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.123:8164,0.9142
CCTV-4 中文国际 欧洲HD,http://123.121.216.27:8180/rtp/239.3.1.213:4220,0.9139
CGTN 俄语HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.220:4220,0.9138
CETV1HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.57:8152,0.9137
辽宁卫视HD,http://111.197.130.1:1314/rtp/239.3.1.210:8056,0.9133
CGTN 阿拉伯语,http://120.245.137.146:4022/udp/228.1.1.208:4220,0.9129
CCTV-14 HD,http://114.243.99.54:4000/rtp/239.3.1.65:8132,0.9122
爱上4K[超清],http://114.243.99.54:4000/rtp/239.3.1.236:2000,0.9119
CGTN 俄语HD,http://111.196.131.148:20000/rtp/239.3.1.220:4220,0.9117
BRTV新闻HD,http://111.201.162.131:10000/rtp/239.3.1.159:8000,0.9112
CCTV-2 HD,http://111.196.131.148:20000/rtp/239.3.1.60:8084,0.9108
BRTV文艺HD,http://111.196.185.170:5555/rtp/239.3.1.242:8000,0.9105
天津卫视HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.141:1234,0.9103
CETV1HD,http://111.196.185.170:5555/rtp/239.3.1.57:8152,0.91
CCTV-11 HD,http://123.122.161.121:19999/rtp/239.3.1.152:8120,0.9099
CCTV-4 HD,http://111.193.234.141:8888/rtp/239.3.1.105:8092,0.9091
BRTV卡酷少儿HD,http://111.197.224.161:4022/rtp/239.3.1.189:8000,0.9089
淘BabyHD,http://123.121.216.27:8180/rtp/239.3.1.238:8001,0.9084
BRTV文艺HD,http://124.65.5.85:20000/rtp/239.3.1.242:8000,0.9082
CGTN 西班牙语HD,http://124.65.5.85:20000/rtp/239.3.1.217:4220,0.9082
东方卫视HD,http://124.65.5.85:20000/rtp/239.3.1.136:8032,0.9075
BRTV北京卫视HD,http://111.196.185.170:5555/rtp/239.3.1.241:8000,0.9074
BRTV生活HD,http://123.120.11.201:4022/rtp/239.3.1.117:8000,0.9067
BRTV体育休闲[超清],http://114.246.103.25:4000/rtp/239.3.1.243:8000,0.9066
CCTV-1 HD,http://111.196.185.170:5555/rtp/239.3.1.129:8008,0.9055
CCTV-17 HD,http://111.197.224.161:4022/rtp/239.3.1.151:8144,0.9046
东南卫视HD,http://123.121.216.27:8180/rtp/239.3.1.156:8148,0.9043
CCTV-7 HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.61:8104,0.9042
广东卫视HD,http://114.246.103.25:4000/rtp/239.3.1.142:8048,0.9038
CCTV-5 HD,http://114.246.103.25:4000/rtp/239.3.1.173:8001,0.9033
纪实人文HD,http://123.121.216.27:8180/rtp/239.3.1.212:8060,0.9033
天津卫视HD,http://sweetown.fun:4000/rtp/239.3.1.141:1234,0.9024
贵州卫视HD,http://114.243.99.54:4000/rtp/239.3.1.149:8076,0.9021
安徽卫视HD,http://114.252.117.249:7000/rtp/239.3.1.211:8064,0.9021
CCTV-13 HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.124:8128,0.9013
CCTV-4 HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.105:8092,0.9012
CETV1HD,http://sweetown.fun:4000/rtp/239.3.1.57:8152,0.9009
CCTV-17 HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.151:8144,0.9009
CCTV-7 HD,http://111.197.130.1:1314/rtp/239.3.1.61:8104,0.9003
萌宠TVHD,http://114.246.103.25:4000/rtp/239.3.1.102:8001,0.8999
湖北卫视HD,http://111.197.130.1:1314/rtp/239.3.1.138:8044,0.8998
黑龙江卫视HD,http://111.196.185.170:5555/rtp/239.3.1.133:8016,0.899
CCTV6HD,http://1.203.76.226:7788/udp/225.1.8.84:8000,0.8989
CCTV-5+ HD,http://111.193.234.141:8888/rtp/239.3.1.130:8004,0.8986
淘娱乐HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.100:8001,0.8979
萌宠TVHD,http://111.197.224.161:4022/rtp/239.3.1.102:8001,0.8978
CGTN 俄语HD,http://111.197.224.161:4022/rtp/239.3.1.220:4220,0.8974
BRTV纪实科教HD,http://111.197.224.161:4022/rtp/239.3.1.115:8000,0.8973
CCTV-4 中文国际 美洲HD,http://114.252.117.249:7000/rtp/239.3.1.214:4220,0.8973
纪实人文HD,http://111.201.162.131:10000/rtp/239.3.1.212:8060,0.8968
CCTV-3 HD,http://111.201.162.131:10000/rtp/239.3.1.172:8001,0.8967
CCTV-13 HD,http://123.121.216.27:8180/rtp/239.3.1.124:8128,0.8961
湖南卫视HD,http://114.246.103.25:4000/rtp/239.3.1.132:8012,0.8959
CCTV-8 HD,http://sweetown.fun:4000/rtp/239.3.1.175:8001,0.8957
CCTV-5+ HD,http://123.121.216.27:8180/rtp/239.3.1.130:8004,0.8953
CCTV-1 HD,http://114.252.117.249:7000/rtp/239.3.1.129:8008,0.895
CCTV-2 HD,http://123.121.216.27:8180/rtp/239.3.1.60:8084,0.8938
东南卫视HD,http://114.243.99.54:4000/rtp/239.3.1.156:8148,0.8932
BRTV体育休闲[超清],http://111.196.131.148:20000/rtp/239.3.1.243:8000,0.8932
CCTV-3 HD,http://111.197.130.1:1314/rtp/239.3.1.172:8001,0.8924
CGTN 新闻HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.215:4220,0.8921
CCTV-9 HD,http://111.193.234.141:8888/rtp/239.3.1.62:8112,0.8918
淘BabyHD,http://111.193.234.141:8888/rtp/239.3.1.238:8001,0.8917
茶频道HD,http://sweetown.fun:4000/rtp/239.3.1.165:8001,0.8906
大健康HD,http://114.253.218.94:5400/rtp/239.3.1.251:8001,0.8894
BRTV影视HD,http://sweetown.fun:4000/rtp/239.3.1.158:8000,0.8894
淘BabyHD,http://114.243.99.54:4000/rtp/239.3.1.238:8001,0.8872
安徽卫视HD,http://sweetown.fun:4000/rtp/239.3.1.211:8064,0.8872
淘剧场HD,http://114.243.99.54:4000/rtp/239.3.1.95:8001,0.8863
朝阳融媒HD,http://123.122.161.121:19999/rtp/239.3.1.163:8001,0.8863
河北卫视HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.148:8072,0.8862
CCTV-8 HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.175:8001,0.886
淘娱乐HD,http://111.193.234.141:8888/rtp/239.3.1.100:8001,0.8855
东方卫视HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.136:8032,0.8851
BRTV卡酷少儿HD,http://111.196.131.148:20000/rtp/239.3.1.189:8000,0.8848
淘BabyHD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.238:8001,0.8841
金鹰纪实HD,http://webmail.axxe.top:4022/rtp/239.3.1.58:8156,0.8836
北京卡酷少儿,http://1.203.76.226:7788/udp/225.1.8.35:8000,0.8834
淘电影HD,http://114.243.99.54:4000/rtp/239.3.1.250:8001,0.8833
CCTV-7 HD,http://111.196.131.148:20000/rtp/239.3.1.61:8104,0.8824
河北卫视HD,http://114.243.99.54:4000/rtp/239.3.1.148:8072,0.8815
CCTV-4 HD,http://111.201.162.131:10000/rtp/239.3.1.105:8092,0.8813
辽宁卫视HD,http://123.121.216.27:8180/rtp/239.3.1.210:8056,0.881
CCTV-7 HD,http://111.197.224.161:4022/rtp/239.3.1.61:8104,0.8809
贵州卫视HD,http://111.193.234.141:8888/rtp/239.3.1.149:8076,0.8807
CCTV-8 HD,http://124.65.5.85:20000/rtp/239.3.1.175:8001,0.8804
吉林卫视HD,http://114.252.117.249:7000/rtp/239.3.1.240:8172,0.8797
淘精彩HD,http://123.122.161.121:19999/rtp/239.3.1.178:8001,0.8783
山东卫视HD,http://111.197.130.1:1314/rtp/239.3.1.209:8052,0.877
CGTN 西班牙语HD,http://114.243.99.54:4000/rtp/239.3.1.217:4220,0.8769
CETV1HD,http://114.243.99.54:4000/rtp/239.3.1.57:8152,0.8769
CCTV-3 HD,http://111.197.224.161:4022/rtp/239.3.1.172:8001,0.8768
BRTV影视HD,http://111.193.234.141:8888/rtp/239.3.1.158:8000,0.8746
广东卫视HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.142:8048,0.8746
CCTV-11 HD,http://123.121.216.27:8180/rtp/239.3.1.152:8120,0.8738
北京冬奥纪实 4K,http://1.203.76.226:7788/udp/225.1.8.120:8002,0.8734
CGTN 记录HD,http://111.196.185.170:5555/rtp/239.3.1.216:4220,0.8719
CCTV-5+ HD,http://114.246.103.25:4000/rtp/239.3.1.130:8004,0.8715
淘精彩HD,http://sweetown.fun:4000/rtp/239.3.1.178:8001,0.8715
CGTN 俄语HD,http://111.201.162.131:10000/rtp/239.3.1.220:4220,0.8714
大健康HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.251:8001,0.8709
广东卫视HD,http://111.196.185.170:5555/rtp/239.3.1.142:8048,0.8691
淘剧场HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.95:8001,0.8689
通州融媒HD,http://111.201.162.131:10000/rtp/239.3.1.221:8001,0.8686
爱上4K[超清],http://111.196.185.170:5555/rtp/239.3.1.236:2000,0.8677
金鹰纪实HD,http://111.196.185.170:5555/rtp/239.3.1.58:8156,0.8672
中国交通HD,http://webmail.axxe.top:4022/rtp/239.3.1.188:8001,0.8671
安徽卫视HD,http://webmail.axxe.top:4022/rtp/239.3.1.211:8064,0.867
CCTV-1 HD,http://114.243.99.54:4000/rtp/239.3.1.129:8008,0.8662
CCTV-11 HD,http://111.197.224.161:4022/rtp/239.3.1.152:8120,0.8662
CCTV-1 HD,http://111.193.234.141:8888/rtp/239.3.1.129:8008,0.8653
BRTV财经HD,http://123.120.11.201:4022/rtp/239.3.1.116:8000,0.8653
CCTV-7 HD,http://124.65.5.85:20000/rtp/239.3.1.61:8104,0.865
湖南卫视HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.132:8012,0.8647
湖北卫视HD,http://111.196.185.170:5555/rtp/239.3.1.138:8044,0.8644
CGTN 阿拉伯语HD,http://111.201.162.131:10000/rtp/239.3.1.219:4220,0.8639
BRTV财经HD,http://bplwberp.zzmd.fun:8888/rtp/239.3.1.116:8000,0.8635
山东卫视HD,http://123.121.216.27:8180/rtp/239.3.1.209:8052,0.8631
深圳卫视HD,http://114.252.117.249:7000/rtp/239.3.1.134:8020,0.8623
CGTN 阿拉伯语HD,http://webmail.axxe.top:4022/rtp/239.3.1.219:4220,0.8617
BRTV体育休闲[超清],http://111.197.224.161:4022/rtp/239.3.1.243:8000,0.8613
CCTV-7 HD,http://123.122.161.121:19999/rtp/239.3.1.61:8104,0.8611
CCTV-14 HD,http://114.252.117.249:7000/rtp/239.3.1.65:8132,0.8608
东南卫视HD,http://111.196.185.170:5555/rtp/239.3.1.156:8148,0.8605
湖南卫视HD,http://111.196.185.170:5555/rtp/239.3.1.132:8012,0.8604
大健康HD,http://114.252.117.249:7000/rtp/239.3.1.251:8001,0.8603
CCTV-1 HD,http://webmail.axxe.top:4022/rtp/239.3.1.129:8008,0.8599
河北卫视HD,http://111.197.130.1:1314/rtp/239.3.1.148:8072,0.8595
CCTV-12 HD,http://111.197.224.161:4022/rtp/239.3.1.64:8124,0.8593
江西卫视HD,http://111.201.162.131:10000/rtp/239.3.1.123:8164,0.8581
萌宠TVHD,http://123.121.216.27:8180/rtp/239.3.1.102:8001,0.8564
东南卫视HD,http://114.252.117.249:7000/rtp/239.3.1.156:8148,0.8556
大健康HD,http://webmail.axxe.top:4022/rtp/239.3.1.251:8001,0.8551
CCTV-14 HD,http://sweetown.fun:4000/rtp/239.3.1.65:8132,0.8542
淘剧场HD,http://sweetown.fun:4000/rtp/239.3.1.95:8001,0.854
黑龙江卫视HD,http://sweetown.fun:4000/rtp/239.3.1.133:8016,0.8531
BTV国际频道,http://114.252.117.249:7000/rtp/239.3.1.235:8000,0.8531
CCTV-5+ HD,http://114.243.99.54:4000/rtp/239.3.1.130:8004,0.853
BRTV文艺HD,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.242:8000,0.8514
CGTN 新闻HD,http://111.201.162.131:10000/rtp/239.3.1.215:4220,0.8513
CCTV-10 HD,http://123.120.11.201:4022/rtp/239.3.1.63:8116,0.8513
BRTV北京卫视HD,http://114.253.218.94:5400/rtp/239.3.1.241:8000,0.8499
CCTV-2 HD,http://114.252.117.249:7000/rtp/239.3.1.60:8084,0.8487
